31006,John P. Dwyer,M,NA,NA
31007,Kirstin Sheree Dwyer,F,173,66
31008,"Patrick ""Paddy"" Dwyer",M,NA,NA
31009,"Patrick ""Pat"" Dwyer",M,186,81
31010,Overill Dwyer-Brown,F,171,59
31011,Aleksandr Igorevich Dyachenko,M,180,85
31012,Aleksey Vladimirovich Dyachenko,M,180,78
31013,Yekaterina Vladimirovna Dyachenko,F,167,53
31014,Serqey Dyakov,M,177,63
31015,Aleksey Dyadchuk,M,183,87
31016,Lyubcho Stefanov Dyakov,M,171,75
31017,Asen Dyakovski,M,178,77
31018,Mohamed Hassan Chabanga Dyamwale,M,177,61
31019,Christopher Dyason,M,188,76
31020,Vladimir Fyodorovich Dyatchin,M,188,79
31021,Artyom Andreyevich Dyatlov,M,183,73
31022,Carl Wilhelm Dybck,M,NA,NA
31023,Trude Dybendahl-Hartz,F,173,60
31024,Heorhiy Dybenko,M,NA,NA
31025,Patrick Stefan Bernard Dybiona,M,180,74
31026,Ren Dybkr,M,NA,NA
31027,Zbigniew Dybol,M,172,70
31028,Evan Dybvig,M,193,91
31029,Johanne Dybwad (-Gram),F,NA,NA
31030,Byron Alphonso Dyce,M,178,67
31031,Ivan Fyodorovich Dychko,M,205,91
31032,Sergey Sergeyevich Dychkov,M,190,91
31033,Jan Dydak,M,185,67
31034,Katarzyna Elbieta Dydek,F,197,86
31035,"Magorzata Teresa ""Margo"" Dydek (-Twigg)",F,213,100
31036,Leighton William Charles Dye,M,193,82
31037,Emmanuel Dyen,M,180,69
31038,"Rex Richard ""Dick"" Dyer",M,195,92
31039,"Hector Monroe ""Hec"" Dyer",M,188,75
31040,Hugh Dyer,M,167,51
31041,"Julia Marie ""Judy"" Dyer",F,163,57
31042,"Kimberly Sue ""Kim"" Dyer",F,163,56
31043,Egon Ove Dyg,M,NA,NA
31044,Agnieszka Dygacz,F,160,47
31045,Chlo Dygert (-Owen),F,176,66
31046,Gnter Oskar Dyhrenfurth,M,NA,NA
31047,"Harriet Pauline ""Hettie"" Dyhrenfurth (Heyman-)",F,NA,NA
31048,Jakub Dyjas,M,183,54
31049,Emma Dyke,F,181,68
31050,"Donald Newson ""Don"" Dyke-Wells",M,NA,NA
31051,"John Joseph ""Jimmy"" Dykes",M,NA,NA
31052,"Adrienne Cornelia ""Janet"" Dykman",F,167,65
31053,"Timothy Joseph ""Tim"" Dykstra",M,193,89
31054,Maksim Sergeyevich Dyldin,M,175,68
31055,Izabella Dylewska-wiatowiak,F,169,66
31056,Yelena Nikolayevna Dylko,F,162,62
31057,Lyudmila Vyacheslavovna Dymchenko,F,158,43
31058,Serhiy Dymchenko,M,203,80
31059,Valeriy Volodymyrovych Dymo,M,175,70
31060,Geronimo Dyogi,M,167,70
31061,Grigory Dyomin,M,NA,NA
31062,Konstantin Dyomin,M,183,77
31063,Sergey Dyomin,M,183,77
31064,Svetlana Aleksandrovna Dyomina (Yakimova-),F,168,58
31065,Christian Dyot,M,170,74
31066,Serge Dyot,M,173,71
31067,Arnold Dyrdahl,M,NA,NA
31068,Bjrn Ingebrigt Dyrdahl,M,184,80
31069,Vitaliy Fedorovych Dyrdyra,M,178,86
31070,"Victor J. ""Vic"" Dyrgall",M,172,63
31071,"Rebekah ""Becky"" Dyroen-Lancer",F,174,58
31072,Kurt Gustaf Wilhelm Dyrsch,M,NA,NA
31073,Frantiek Dyrmd,M,NA,NA
31074,Gustaf Peder Wilhelm Dyrssen,M,NA,NA
31075,Juan Carlos Pablo Dyrzka,M,180,77
31076,E. Dyson,M,NA,NA
31077,Edward Dyson,M,NA,NA
31078,"Edward Jan ""Ewald"" Dytko",M,NA,NA
31079,Inna Nikolayevna Dyubanok,F,170,74
31080,Emanuil Atanasov Dyulgerov,M,178,95
31081,Yuri Yosifov Dyulgerov,M,183,82
31082,Nurym Dyusenov,M,160,56
31083,Dragan Daji,M,177,68
31084,Prince Octopus Dzanie,M,172,57
31085,Savkuz Dzaboyevich Dzarasov,M,182,108
31086,Alise Dzeguze (-Kavia),F,NA,NA
31087,Kenneth Dzekedzeke,M,185,76
31088,air Deko,M,176,73
31089,Ilona Dzelme (Grnberga-),F,168,62
31090,Roman Dzeneladze,M,NA,NA
31091,Hanna Leonidivna Dzerkal,F,172,57
31092,Oleksandr Dzhaburiya,M,NA,NA
31093,Rumyana Dimitrova Dzhadzharova-Neykova,F,177,77
31094,Galib Musayevich Dzhafarov,M,165,57
31095,Magomed Radzhabovich Dzhafarov,M,169,66
31096,Asel Shinpolatovna Dzhakayeva,F,168,70
31097,Ruslan Mirzovych Dzhalilov,M,176,81
31098,Bakhodir Dzhalolov,M,198,100
31099,Kamil Aliyevich Dzhamaludinov,M,167,57
31100,Kanyo Dzhambazov,M,NA,NA
31101,Talant Rysbekovich Dzhanagulov,M,175,129
31102,Rustam Dzhangabayev,M,183,147
31103,Valentin Yordanov Dzhavelkov,M,175,71
31104,Konstantin Dzhelepov,M,180,74
31105,Tatyana Dzheneyeva,F,160,55
31106,Zurab Dzhidzhishvili,M,180,75
31107,Valentyn Dzhima,M,181,82
31108,Iliya Dzhivondov,M,183,74
31109,Lada Vladimirovna Dzhiyenbalanova,F,166,54
31110,Valentin Dzhonev,M,181,90
31111,Ivan Velkov Dzhorev,M,163,55
31112,Satymkul Dzhumanazarov,M,168,56
31113,Navruz Dzhurakobilov,M,172,73
31114,Zinnura Dzhurayeva,F,158,52
31115,Spas Dzhurov,M,194,93
31116,Liudmyla Stanislavivna Dzhyhalova,F,178,64
31117,Yuliya Valentynivna Dzhyma,F,166,66
31118,Jerzy Stanisaw Dziadkowiec,M,178,80
31119,Zdzisaw Dziadulski,M,NA,NA
31120,Beata Grayna Dziadura,F,170,64
31121,Wiesaw Dziadura,M,178,74
31122,Martynas Diaugys,M,189,95
31123,Nilo Dzib Poot,M,156,60
31124,Jerzy Dzicio,M,NA,NA
31125,Iwona Dzicio-Marcinkiewicz,F,172,60
31126,Augustyn Dziedzic,M,NA,56
31127,"Stanley Joseph ""Stan"" Dziedzic, Jr.",M,178,74
31128,Stefan Dziedzic,M,NA,NA
31129,Edyta Dzieniszewska-Kierkla,F,170,72
31130,Maria Magorzata Dziea (-Trzyn),F,154,45
31131,Brian Dzingai,M,167,67
31132,Chido Dzingirai,F,172,69
31133,Serhiy Oleksandrovych Dzinziruk,M,178,67
31134,Adrian Dziko,M,169,65
31135,Noureddine Dziri,M,157,60
31136,Aslanbek Antonovich Dzitiyev,M,172,67
31137,Brygida Dziuba (-Balska),F,164,54
31138,Oliver Dziubak,M,197,101
31139,Olena Dziubchuk,F,179,55
31140,Bogdan Krzysztof Dziubiski,M,176,80
31141,Ji Dzmura,M,182,94
31142,Revaz Dzodzuashvili,M,175,73
31143,Mirza Domba,M,190,86
31144,Michael Dzong,M,175,62
31145,Damir Dumhur,M,175,65
31146,Vladimr Dzurilla,M,178,86
31147,Anna Durkov,F,161,61
31148,Jnos Dzvonyr,M,181,69
31149,Artur Petrovych Dzyhasov,M,165,77
31150,Igor Dzyuba,M,179,74
31151,Irina Yuryevna Dzyuba,F,168,42
31152,Anastasiya Dzyundzyak,F,NA,NA
31153,E Jie,F,174,64
31154,Cindy Eadie,F,183,80
31155,Sean Patrick Eadie,M,183,98
31156,Dennis Michael Royal Eagan,M,NA,NA
31157,"Edward Patrick Francis ""Eddie"" Eagan",M,179,NA
31158,Lisa M. Eagen,F,170,66
31159,Maureen Cynthia Eager,F,NA,NA
31160,Donald Ross Eagle,M,NA,NA
31161,Bronwyn Louise Eagles,F,178,100
31162,"Kimberley-Anne ""Kim"" Eagles",F,160,59
31163,Thomas Cowperthwait Eakins,M,NA,NA
31164,Robert Bradford Eardley,M,156,55
31165,Andrew Earl,M,196,88
31166,"Athol John ""Joe"" Earl",M,196,95
31167,Sebastian Earl,M,NA,79
31168,Steven Alexander Earle,M,178,77
31169,"William Joseph ""Bill"" Earle",M,174,65
31170,Richard Wilbur Earle,M,NA,NA
31171,Martin Earley,M,173,62
31172,"Richard Douglas ""Rick"" Earley",M,170,63
31173,George Earnshaw,M,NA,NA
31174,Heidi Earp,F,170,57
31175,Fiona Easdale (-Leach),F,NA,NA
31176,Ron Easey,M,165,75
31177,"Lancelot Crofts ""Lance"" East",M,NA,NA
31178,"Michael John ""Mike"" East",M,188,68
31179,Sally Rose Eastall,F,161,48
31180,William Merrill Eastcott,M,NA,NA
31181,Peter Easte,M,NA,NA
31182,Paul Robert Easter,M,183,77
31183,"Robert ""Robbie"" Eastham",M,195,100
31184,Casey Eastham-Sablowski,F,170,62
31185,Gladys Shirley Eastlake-Smith (-Lamplough),F,NA,NA
31186,Kevin S. Eastler,M,185,77
31187,"Benjamin Bangs ""Ben"" Eastman",M,185,70
31188,Ivan Leclare Eastman,M,NA,NA
31189,Carol Eastmore,F,171,60
31190,William Easton,M,NA,NA
31191,Earl Hamilton Richard Eastwood,M,NA,NA
31192,"John Coulter ""Jack"" Eastwood",M,183,NA
31193,"Patricia Anne ""Pat"" Eastwood",F,NA,NA
31194,"Phillip Daniel ""Phil"" Eatherton",M,205,97
31195,Ashton James Eaton,M,186,81
31196,"Robert ""Bob"" Eaton",M,168,59
31197,"Gordon Ladd ""Gordi"" Eaton",M,178,83
31198,"Richard Scott ""Ric"" Eaton",M,183,110
31199,William David Eaton,M,NA,NA
31200,William Edward Eaton,M,164,57
31201,Wilberforce Vaughan Eaves,M,NA,NA
31202,Milad Ebadipour Gharahassanlou,M,202,78
31203,Eric Thierry Ebang Zu,M,185,65
31204,Alfred William Ebanks,M,188,79
31205,Carson Kimbal Ebanks,M,175,73
31206,Yukiko Ebata,F,176,70
31207,Jos Luis Ebatela Nvo,M,177,64
31208,"Karl Alfred ""Kalle"" Ebb",M,NA,NA
31209,Hailu Ebba,M,176,66
31210,Ernest Walter Ebbage,M,NA,NA
31211,"Antonius ""Toon"" Ebben",M,167,78
31212,Sebo Onno Ebbens,M,186,80
31213,"Danny Johannes Wilhelmus ""Denny"" Ebbers",M,NA,NA
31214,Eskild Balschmidt Ebbesen,M,185,75
31215,Bo Gunnar Lennarth Ebbinge,M,184,82
31216,Peter Charles Ebden,M,174,74
31217,Mohamed E. Ebeid,M,NA,NA
31218,Jan Ebeling,M,180,70
31219,Klaus-Peter Ebeling,M,180,81
31220,Sidon Valfrid Ebeling,M,NA,NA
31221,Jrgen Eberding,M,174,64
31222,Klaus Eberhard,M,NA,NA
31223,Paul Hans Eberhard,M,NA,NA
31224,Martin Henri Eberhardt,M,186,100
31225,Lydia Eberhardt,F,163,50
31226,Stephan Eberharter,M,180,85
31227,Elisabeth Eberl,F,170,69
31228,Georg Eberl,M,NA,NA
31229,Benjamin Eberle,M,NA,NA
31230,Gertrd Emilia Eberle (-Kollar),F,153,40
31231,Ewald Eberle,M,NA,NA
31232,Glen Richard Eberle,M,190,79
31233,Hans Eberle,M,NA,NA
31234,Ingrid Eberle (-Trappel),F,160,50
31235,Jrg Eberle,M,182,89
31236,Josef Eberle,M,NA,NA
31237,Markus Eberle,M,183,80
31238,Martin Eberle,M,166,75
31239,Pierre-Yves Eberle,M,180,75
31240,"Verena ""Vreni"" Eberle",F,180,70
31241,Wolrad Eberle,M,179,77
31242,"Peter Martin ""Pete"" Eberling",M,173,63
31243,Bohuslav Ebermann,M,183,82
31244,Burkhard Ebert,M,180,75
31245,Carl A. Ebert,M,NA,NA
31246,Henrietta Ebert (Dobler-),F,177,83
31247,Jen bert,M,173,70
31248,Julius Sophus Emil Ebert,M,NA,NA
31249,Thomas Ebert,M,184,72
31250,"Anthony John ""Tony"" Ebert",M,173,75
31251,"Waltraud ""Traudl"" Ebert (-Rother)",F,NA,NA
31252,Jrgen Eberwein,M,174,60
31253,Evelyn Ebhomien,F,163,53
31254,Onome Ebi,F,179,66
31255,Kinosuke Ebihara,M,NA,NA
31256,Yuki Ebihara,F,164,68
31257,Jun Ebina,M,179,72
31258,Yutaka Ebina,M,168,63
31259,Peter Georg Ebinger,M,180,75
31260,Masashi Ebinuma,M,170,66
31261,Daisuke Ebisawa,M,170,64
31262,Katsuhito Ebisawa,M,170,64
31263,Cristina Ebner,F,NA,NA
31264,Dieter Ebner,M,190,87
31265,"Joseph Hubertus ""Hubert"" Ebner",M,173,NA
31266,Markus Ebner,M,184,83
31267,Nate Ebner,M,185,98
31268,Thomas Ebner,M,180,65
31269,Luzia Ebnther,F,164,69
31270,Faissal Ebnoutalib,M,184,80
31271,Frdric Ebong-Salle,M,188,84
31272,Ernest-Lottin Ebongu,M,NA,NA
31273,Nima Ebrahim Nejad,M,180,80
31274,Asghar Ebrahimi Farbad Kamachali,M,170,94
31275,Mohammad Ebrahimi,M,160,63
31276,Saeid Ebrahimi,M,184,96
31277,Said Hossein Ebrahimian,M,173,63
31278,Miguel I. Ebreo,M,175,57
31279,Earl William Eby,M,179,60
31280,Harold Kerr Eby,M,184,NA
31281,Katie Rae Ebzery,F,178,70
31282,Fritz Eccard,M,NA,NA
31283,Alejandro Echaniz Partida,M,170,70
31284,Paul chard,M,NA,NA
31285,Ricardo Echarte San Martn,M,180,81
31286,Fernando Echavarri Erasum,M,180,76
31287,Juan Carlos Echavarra Dueas,M,179,71
31288,Mara Victoria Echavarra Dueas,F,NA,NA
31289,Iera Echebarra Fernndez,F,160,63
31290,Ramn Echegaray,M,NA,NA
31291,Tmara Echegoyen Domnguez,F,174,70
31292,Gonzalo Echenique Saglietti,M,190,94
31293,Gregory Joshue Echenique Carrillo,M,206,137
31294,Julio Echenique Gonzlez,M,168,73
31295,Karla Miguelina Echenique Medina,F,180,65
31296,Luis Felipe Echenique Wielandt,M,180,78
31297,Francisco Echevarra,M,160,60
31298,Guillermo Echevarra Prez,M,175,71
31299,Ivelisse Echevarra,F,NA,NA
31300,Jaime Echevarra y Arteche,M,186,76
31301,Isabella Echeverri Restrepo,F,172,66
31302,"Carlos Porfirio Echeverria, Jr.",M,180,90
31303,Eduardo Echeverra,M,181,79
31304,Ricardo Echeverra,M,NA,NA
31305,Roberto Carlos Echeverra Boutaud,M,167,55
31306,Emilio Echeverry de la Roche,M,175,68
31307,Julio C. Echeverry F.,M,168,66
31308,Octavio Echeverry Bernal,M,NA,NA
31309,Gilles chevin,M,171,69
31310,"Sheila Ann Echols (-Williams, -Gross)",F,165,52
31311,Barbara Eck,F,161,56
31312,"Jeffrey Mark ""Jeff"" Eckard",M,182,66
31313,Jens Eckardt,M,NA,NA
31314,Margaret Lorraine Eckardt (-Kimball),F,NA,NA
31315,Edith Eckbauer (Baumann-),F,183,72
31316,Torsten Eckbrett,M,188,81
31317,Inge Eckel (-Sticher),F,NA,NA
31318,"Daniel ""Danny"" Ecker",M,192,82
31319,Juan Ecker,M,NA,NA
31320,Lisa Ecker,F,157,55
31321,Neil J. Eckersley,M,168,60
31322,"Cynthia L. ""Cindy"" Eckert (-Rusher)",F,175,66
31323,Doris Eckert (-Runzheimer),F,165,52
31324,Edgar Eckert,M,172,68
31325,Jan Eckert,M,190,78
31326,Piet Fabian Eckert,M,190,88
31327,Brbel Eckert-Wckel,F,174,62
31328,Franz Eckhardt,M,NA,NA
31329,Maik Eckhardt,M,187,90
31330,Peter Ralph Eckhardt,M,180,78
31331,Stian Kampenhaug Eckhoff,M,178,70
31332,Tiril Kampenhaug Eckhoff,F,163,59
31333,"Annekatrin ""Anne"" Eckner",F,168,63
31334,Sndor Eckschmiedt,M,184,111
31335,Bernd Eckstein,M,172,73
31336,Bernhard Eckstein,M,164,57
31337,"Johannes ""Hans"" Eckstein",M,185,NA
31338,Rudolf Eckstein,M,NA,NA
31339,Kroly Ecser,M,173,113
31340,mile Gustave cuyer,M,NA,NA
31341,Ren cuyer,M,190,73
31342,douard Georges Amlie Charles Marie Joseph Wolfgang Csaire cuyer de le Court,M,NA,NA
31343,Toshiji Eda,M,NA,NA
31344,Ludovico Edalli,M,165,57
31345,Endel Edasi,M,187,85
31346,Gadissie Edato,F,156,43
31347,Sven Enar Edberg,M,162,61
31348,Jan Stefan Edberg,M,186,77
31349,Ragi Edde,M,NA,NA
31350,"Jessica Jane ""Jess"" Eddie",F,178,75
31351,"Thomas Dwight ""Dike"" Eddleman",M,190,84
31352,Benita Jean Edds,F,175,72
31353,Gary John Eddy,M,183,76
31354,John Noel Eddy,M,NA,NA
31355,Roger Eugene Eddy,M,170,67
31356,"Susan ""Sue"" Eddy (-Dolbey)",F,162,49
31357,Serena Eddy-Moulton,F,181,79
31358,George E. Ede,M,172,66
31359,Graeme Ede,M,193,115
31360,Peta Louise Edebone,F,176,70
31361,"Rosaline ""Rosey"" Edeh",F,175,58
31362,"Leonard Graves ""Buddy"" Edelen",M,178,64
31363,Diane Hendrina Edelijn,F,176,69
31364,Umar Edelkhanov,M,NA,64
31365,Nufar Edelman,F,168,68
31366,Jason Edelmann,M,NA,NA
31367,Tino Edelmann,M,185,72
31368,Maurice Edelston,M,NA,NA
31369,Offiong Edem,F,170,70
31370,Vilmos den,M,NA,NA
31371,der Francis Carbonera,M,205,107
31372,Alfred Eder,M,200,95
31373,"Elfriede ""Elfi"" Eder (-Rudolf)",F,171,62
31374,Gernot Eder,M,183,84
31375,Hans Eder,M,NA,NA
31376,Johannes Eder,M,184,81
31377,Josef Eder,M,180,78
31378,Markus Eder,M,185,83
31379,Michael Eder,M,176,75
31380,Rbert der,M,NA,74
31381,Simon Eder,M,186,79
31382,Simone Eder,F,168,64
31383,Sylvia Eder,F,172,60
31384,"Gertrude Caroline ""Trudy"" Ederle",F,167,64
31385,"Elmer  ""Ellie"" (Elemr-) Edes",M,183,86
31386,Emilie Edet,F,163,58
31387,Victor Edet,M,175,64
31388,Per-Olof Edfeldt,M,NA,NA
31389,"David Holmes ""Dave"" Edgar",M,188,86
31390,Ross Samuel Edgar,M,168,72
31391,Sebastien James Edgar,M,180,76
31392,Thomas Edgar,M,212,106
31393,Tyrone Damien Edgar,M,183,84
31394,"David ""Dave"" Edge",M,170,55
31395,Reginald Edward Edgecombe,M,NA,NA
31396,Gregory Scott Edgelow,M,180,90
31397,Angus Edghill,M,180,75
31398,Barrie James Edgington,M,184,68
31399,John William Edgington,M,183,72
31400,Robert Wadsworth Edgren,M,195,102
31401,Johan Niklas Edin,M,171,80
31402,Eva-Maria Edinger,F,167,50
31403,Rudolf Edinger,M,164,72
31404,"Sophia Jane ""Sophie"" Edington",F,179,65
31405,Edinho Nazareth Filho,M,182,74
31406,Teymuraz Viktorovich Edisherashvili,M,184,101
31407,zcan Ediz,M,NA,NA
31408,Mari Edland,F,174,75
31409,Ulf Niklas Alexander Edler,M,191,98
31410,Werner Edler-Muhr,M,180,65
31411,Rolf Erik Sren Edling,M,196,91
31412,Madelaine Nathalie Edlund,F,169,68
31413,Rolf sten Edlund,M,181,84
31414,Johan Viktor Edman,M,NA,NA
31415,Jonas Inge Rikard Edman,M,179,73
31416,Edmar Bernardes dos Santos,M,175,72
31417,"Robert ""Bob"" Edmond",M,188,128
31418,Ian Edmond,M,191,90
31419,Mark Fraser Edmond,M,191,99
31420,Abigail Susan E. Edmonds,F,172,70
31421,James Stuart Edmonds,M,191,84
31422,"Robert ""Rob"" Edmonds",M,159,51
31423,"Alexander ""Alex"" Edmondson",M,184,76
31424,Annette Edmondson,F,171,65
31425,Martin DeWayne Edmondson,M,183,98
31426,Susan Stewart Edmondson,F,169,62
31427,Kyle Edmund,M,188,80
31428,Bernard Claiborne Edmunds,M,NA,NA
31429,Ian Edmunds,M,198,94
31430,"Madeleine ""Maddie"" Edmunds",F,187,81
31431,Polina Edmunds,F,165,43
31432,Richard Roland Edmunds,M,188,83
31433,"Clarence Sinclair ""Hec"" Edmundson",M,183,70
31434,Phyllis Edness,F,NA,NA
31435,"Samuel ""Sam"" Edney",M,188,95
31436,ngel Edo Alsina,M,172,64
31437,Teo Edo Farre,M,183,74
31438,Nra Edcsny-Hbor,F,162,46
31439,Claude Edorh,M,183,82
31440,Miezan Edoukou,M,172,65
31441,Amira Edrahi,F,NA,NA
31442,Muktar Edris Awel,M,171,60
31443,Kasimir (Eduard-) Edschmid (Schmid-),M,NA,NA
31444,dson Campos Martins,M,NA,NA
31445,Charles Farwell Edson,M,NA,NA
31446,"Edson ""Edson Bispo"" Bispo dos Santos",M,195,86
31447,Ann-Louise Carina Edstrand,F,178,67
31448,"David Allan ""Dave"" Edstrom",M,190,91
31449,Ester Maria Edstrm (-Friberg),F,NA,NA
31450,Lars Roger Edstrm,M,181,86
31451,Sonja Viola Edstrm-Ruthstrm,F,NA,NA
31452,"Lus Eduardo ""Ed"" Schmidt",M,182,78
31453,Bonifacio Edu N'Dong,M,NA,NA
31454,"Edu Maurice ""Mo"" Edu",M,180,75
31455,Mria Teresa Joaquim Eduardo,F,178,56
31456,Edith Eduviere,F,150,55
31457,Edval Therezino Costa,M,183,70
31458,Alonso Reno Edward Henry,M,181,76
31459,Vincent Franz Harry Edward,M,NA,NA
31460,Julia Edward,F,166,57
31461,Alan Edwards,M,196,86
31462,Alloysius Edwards,M,NA,NA
31463,Anthony John Edwards,M,183,72
31464,"Elizabeth Alberta ""Betty"" Edwards (-Tancock)",F,NA,NA
31465,Carl Edwards,M,183,79
31466,Clyde Edwards,M,190,80
31467,Darvin Edwards,M,185,86
31468,David Edwards,M,178,88
31469,"Deborah Lee ""Debbie"" Edwards (-Schulstad)",F,170,61
31470,"Michael Thomas ""Eddie"" Edwards",M,173,74
31471,Francis Millward Edwards,M,NA,NA
31472,Hector Edwards,M,185,73
31473,Heywood Lane Edwards,M,NA,NA
31474,Hugh Robert Arthur Edwards,M,NA,NA
31475,"Jacqueline Lois Elizabeth ""Jackie"" Edwards",F,173,64
31476,John Edwards,M,185,80
31477,Jonathan David Edwards,M,182,73
31478,Jonathan Edwards,M,167,75
31479,Kelly Marie Edwards,F,153,48
31480,"Kenneth Paine ""Ken"" Edwards",M,NA,NA
31481,Kenneth Edwards,M,188,83
31482,Lionel Dalhousie Robertson Edwards,M,NA,NA
31483,Margaret Edwards (-Wilding),F,NA,NA
31484,Mark Anthony Edwards,M,178,76
31485,Martin Edwards,M,170,60
31486,Michelle Claire Edwards,F,155,58
31487,"Michael ""Mike"" Edwards",M,189,81
31488,Norman Edwards,M,185,82
31489,Paul Michael Edwards,M,186,133
31490,Pauline Mary Edwards,F,162,56
31491,Peter Frederick Edwards,M,188,86
31492,"Philip ""Phil"" Edwards",M,184,80
31493,"Philip Aron ""Phil"" Edwards",M,176,64
31494,Ray Anthony Edwards,M,188,87
31495,Stephen Edwards,M,170,69
31496,"Steven ""Steve"" Edwards",M,182,82
31497,Teresa Edwards,F,175,68
31498,Torri Mechelle Edwards,F,163,57
31499,W. Edwards,M,NA,NA
31500,Charles Wilfred Edwards,M,NA,NA
31501,"Deborah Sue ""Debra"" Edwards-Armstrong",F,153,51
31502,Diane Dolores Edwards-Modahl,F,170,56
31503,Batrice Edwige,F,182,76
31504,Evar r Evarsson,M,187,78
31505,Cornelis Pieter Eecen,M,NA,NA
31506,"Alfred Frederik ""Fred"" Eefting",M,183,94
31507,Robert Franciscus Eenhoorn,M,192,82
31508,Britt Eerland,F,168,62
31509,Konstantina Efedaki,F,162,48
31510,Haldun Efemgil,M,164,60
31511,Josef Effenberger,M,NA,NA
31512,Wilhelm Fredrik Effern,M,NA,NA
31513,Horst Effertz,M,194,90
31514,Bernd Effing,M,178,68
31515,Moses Effiong,M,165,NA
31516,Konstantinos Efremoglou,M,187,74
31517,Ilian Ananiev Efremov,M,191,90
31518,Koce Efremov,M,160,52
31519,Kristijan Efremov,M,184,72
31520,Lasse Daniel Efskind,M,180,74
31521,Rigas Efstathiadis,M,174,64
31522,"Eleftheria Eugenia ""Elvira"" Efstathiou",F,173,60
31523,Siri Eftedal (-Seland),F,NA,NA
31524,Jalil Eftekhari,M,170,66
31525,Ilektra-Elli Efthymiou,F,173,47
31526,Georgi Vasilev Eftimov,M,NA,NA
31527,Inna Liubomirova Eftimova,F,168,57
31528,Kameliya Eftimova,F,145,35
31529,Lars-Erik Efverstrm,M,NA,NA
31530,"Soeli ""ga"" Garvo Zakrzeski",F,187,77
31531,Riau Ega Agatha,M,175,70
31532,Ayano Egami,F,170,58
31533,Yumi Egami-Maruyama,F,175,63
31534,Henry Chandler Egan,M,NA,NA
31535,"Kenneth ""Kenny"" Egan",M,187,81
31536,Sen Egan,M,187,106
31537,Walter Eugene Egan,M,178,NA
31538,Atsushi Egawa,M,173,70
31539,Yoshitaka Egawa,M,185,80
31540,Nkechi Egbe,F,172,66
31541,Aaron Egbele,M,181,79
31542,Innocent Ejima Egbunike,M,174,65
31543,Karen Melgaard Egdal,F,NA,NA
31544,Alberto Egea Lpez,M,NA,NA
31545,Martin Johan Egeberg,M,NA,NA
31546,Nanna Margrethe Egedius (-Jacobsen),F,NA,NA
31547,"Gerardus Paul Maria ""Gerard"" Egelmeers",M,183,82
31548,Susan Egelstaff (Hughes-),F,168,62
31549,Markus Ulrich Egen,M,NA,NA
31550,"Ulrich ""Uli"" Egen",M,178,80
31551,Gnther Eger,M,185,90
31552,Robert Eger,M,NA,NA
31553,"Fredrikke ""Dikke"" Eger-Bergman",F,NA,NA
31554,Cristobal Egerstrom Ericksson,M,192,72
31555,Krisztina Egerszegi,F,174,57
31556,Mrta Egervri (-Magyar),F,160,49
31557,Mrta Egervry,F,163,66
31558,Fritz Eggebrecht,M,NA,NA
31559,Gjermund Eggen,M,NA,NA
31560,Knut Torbjrn Eggen,M,183,75
31561,Rudolf Eggenberg,M,NA,NA
31562,Gerritjan Eggenkamp,M,196,93
31563,Fredi Egger,M,173,66
31564,Gerd Egger,M,168,80
31565,Gerhard Egger,M,NA,NA
31566,Hans Santos Egger,M,NA,NA
31567,Hubert Egger,M,NA,NA
31568,Jean-Pierre Egger,M,192,125
31569,Jrg Egger,M,178,98
31570,Karl-Heinz Egger,M,180,85
31571,Regula Egger,F,178,70
31572,Reinhard Egger,M,191,96
31573,Sabine Egger,F,171,NA
31574,Venanz Egger,M,174,64
31575,"Wilhelm ""Willi"" Egger",M,NA,NA
31576,Ernst Eggerbauer,M,NA,NA
31577,Elina Elisabeth Eggers,F,164,56
31578,Harald Eggers,M,172,62
31579,Anders Eggert Jensen,M,179,79
31580,Toni Eggert,M,191,88
31581,Walter Eggert,M,176,74
31582,Romy Eggimann,F,157,54
31583,Wilhelm Egginger,M,NA,NA
31584,Herman Johan Eggink,M,184,78
31585,Markus Eggler,M,179,89
31586,Jaimee Eggleton,M,NA,NA
31587,Alphonse Eggremont,M,NA,NA
31588,Hassan Eghmaz,M,173,61
31589,"Richard Phillip ""Ric"" Egington",M,198,104
31590,Werner Joseph Egk (Mayer-),M,NA,NA
31591,Carl Egler,M,NA,NA
31592,Emil Egli,M,174,75
31593,Hans Egli,M,NA,NA
31594,Nathan John Eglington,M,182,83
31595,Zane Eglte,F,170,65
31596,Paul Egloff,M,NA,NA
31597,Laila Solveig Egman-Andersson,F,168,59
31598,Claes Robert Herman Vidarsson Egnell,M,NA,NA
31599,Jenny Marie Egnot,F,170,65
31600,Leslie Jean Egnot,F,167,NA
31601,Paola Ogechi Egonu,F,190,70
31602,Doron Egozi,M,171,60
31603,Naiara Egozkue Extremado,F,173,70
31604,Vilma Egresi,F,162,59
31605,Gbor Egressy,M,185,75
31606,Klmn Egri (Engelthaller-),M,196,102
31607,Viktria Egri,F,168,57
31608,Dursun Ali Eriba,M,NA,NA
31609,A. Tark Erilmez,M,NA,NA
